J,J2
0.863974,1.30829
0.770648,0.86409
0.958955,1.32077
0.779988,0.864897
1.12199,1.34248
0.619692,0.851144
1.17895,1.35015
0.754265,0.862675
1.16524,1.3483
0.799982,0.866628
1.14745,1.34591
0.790676,0.865822
1.18035,1.35034
0.758313,0.863024
1.19899,1.35286
0.74667,0.86202
0.97414,1.32278
0.58648,0.848322
1.17961,1.35024
0.744052,0.861795
0.988554,1.32469
0.790457,0.865803
1.123,1.34262
0.789869,0.865752
1.07518,1.33621
0.682583,0.856513
1.1791,1.35017
0.666845,0.855167
0.90489,1.31365
0.756845,0.862898
1.14779,1.34595
0.731169,0.860685
0.993399,1.32533
0.636727,0.852595
1.00324,1.32663
0.666216,0.855113
1.11472,1.34151
0.70323,0.858284
0.984903,1.3242
0.673201,0.85571
1.19108,1.35179
0.739036,0.861362
1.06537,1.3349
0.763504,0.863473
1.01822,1.32862
0.789808,0.865747
1.14109,1.34505
0.732787,0.860824
1.00277,1.32657
0.599979,0.849467
1.19763,1.35268
0.684185,0.856651
1.10536,1.34025
0.71384,0.859195
1.06841,1.33531
0.668408,0.8553
1.14682,1.34582
0.697347,0.857779
0.985552,1.32429
0.770827,0.864105
1.0821,1.33714
0.788291,0.865616
1.10809,1.34062
0.771741,0.864184
1.13594,1.34436
0.783096,0.865166
1.07585,1.3363
0.762975,0.863427
1.17539,1.34967
0.734007,0.860929
1.12998,1.34356
0.508533,0.841735
1.04461,1.33213
0.699696,0.85798
1.0894,1.33812
0.78651,0.865461
1.19715,1.35261
0.667318,0.855207
1.12856,1.34336
0.745415,0.861912
1.01354,1.328
0.767447,0.863813
1.004,1.32674
0.760388,0.863204
1.12354,1.34269
0.742426,0.861654
1.1436,1.34539
0.560044,0.846082
1.08814,1.33795
0.731246,0.860692
1.12675,1.34312
0.71579,0.859362
0.884744,1.31101
0.791899,0.865928
1.17541,1.34967
0.710788,0.858933
0.879899,1.31037
0.618275,0.851023
1.07665,1.33641
0.777222,0.864658
0.934835,1.31759
0.618398,0.851034
1.16138,1.34778
0.757122,0.862922
1.1613,1.34777
0.756079,0.862832
1.18746,1.3513
0.760208,0.863188
1.1718,1.34919
0.770474,0.864075
0.918998,1.31551
0.758121,0.863008
1.04927,1.33276
0.753244,0.862587
1.17582,1.34973
0.798553,0.866504
1.0759,1.33631
0.766167,0.863703
1.16511,1.34828
0.732754,0.860821
1.04929,1.33276
0.785368,0.865363
0.852384,1.30677
0.734112,0.860938
1.15816,1.34735
0.703259,0.858286
1.15876,1.34743
0.774494,0.864422
0.948259,1.31936
0.792489,0.865979
1.01767,1.32855
0.648307,0.853583
1.19385,1.35217
0.740907,0.861524
1.13906,1.34478
0.720366,0.859756
1.06851,1.33532
0.73086,0.860658
1.13047,1.34362
0.740709,0.861507
1.19386,1.35217
0.652962,0.85398
1.18342,1.35075
0.794968,0.866194
1.1156,1.34162
0.783589,0.865209
0.940722,1.31837
0.775793,0.864534
1.13383,1.34407
0.787742,0.865568
1.01097,1.32766
0.754674,0.86271
1.1052,1.34023
0.507849,0.841677
1.10256,1.33988
0.787984,0.865589
1.1267,1.34311
0.776696,0.864612
1.04242,1.33184
0.761266,0.863279
1.09121,1.33836
0.790989,0.865849
1.0305,1.33026
0.65441,0.854104
0.994743,1.32551
0.522052,0.842874
1.18806,1.35138
0.707413,0.858643
1.14968,1.3462
0.711806,0.85902
1.18971,1.35161
0.750116,0.862317
0.990177,1.3249
0.750059,0.862312
1.04966,1.33281
0.729222,0.860517
0.719533,1.28953
0.565589,0.846551
1.0478,1.33256
0.627538,0.851812
0.922984,1.31603
0.783374,0.86519
1.0434,1.33197
0.754998,0.862738
1.10786,1.34059
0.728123,0.860423
1.04702,1.33246
0.70786,0.858681
1.16761,1.34862
0.779531,0.864858
1.00599,1.327
0.77723,0.864659
1.11556,1.34162
0.751846,0.862467
1.14728,1.34588
0.664703,0.854983
1.12023,1.34225
0.75452,0.862697
0.983208,1.32398
0.798568,0.866506
1.07704,1.33646
0.767691,0.863834
1.18017,1.35032
0.768966,0.863944
0.740236,1.2922
0.747682,0.862107
1.18219,1.35059
0.774278,0.864403
0.762134,1.29503
0.761206,0.863274
1.11297,1.34127
0.755112,0.862748
1.14956,1.34619
0.710434,0.858902
1.09805,1.33927
0.744658,0.861847
0.965168,1.32159
0.777509,0.864683
1.13734,1.34455
0.765475,0.863643
1.03371,1.33068
0.629489,0.851978
1.19479,1.35229
0.778847,0.864798
1.1196,1.34216
0.518242,0.842552
0.751828,1.2937
0.661244,0.854688
1.09813,1.33928
0.764667,0.863573
1.15361,1.34673
0.736305,0.861127
1.19656,1.35253
0.608518,0.850193
1.19329,1.35209
0.766406,0.863723
0.653573,1.28105
0.716105,0.859389
1.14854,1.34605
0.721345,0.85984
1.11403,1.34141
0.723768,0.860048
1.11052,1.34094
0.717156,0.85948
1.15835,1.34737
0.475567,0.838965
1.16584,1.34838
0.791325,0.865878
1.10498,1.3402
0.689166,0.857078
0.661407,1.28205
0.798351,0.866487
1.01408,1.32807
0.677304,0.856061
1.14186,1.34515
0.727753,0.860391
1.19314,1.35207
0.758177,0.863013
1.07809,1.3366
0.778429,0.864762
1.12312,1.34263
0.686044,0.85681
1.19974,1.35296
0.777042,0.864642
1.06385,1.3347
0.71865,0.859608
1.11367,1.34137
0.632631,0.852246
1.04994,1.33284
0.776321,0.86458
1.11864,1.34203
0.799316,0.86657
0.95323,1.32002
0.721971,0.859894
1.17127,1.34911
0.605645,0.849949
1.08033,1.3369
0.772741,0.864271
1.04457,1.33213
0.734775,0.860995
1.19604,1.35246
0.743165,0.861718
1.10077,1.33964
0.754523,0.862697
1.19378,1.35216
0.747673,0.862107
1.04516,1.33221
0.667983,0.855264
1.17223,1.34924
0.764328,0.863544
1.17582,1.34973
0.773239,0.864314
1.1435,1.34537
0.790025,0.865766
1.05418,1.33341
0.697252,0.857771
1.10609,1.34035
0.608111,0.850159
1.06006,1.33419
0.73104,0.860674
1.1255,1.34295
0.723565,0.860031
1.09555,1.33894
0.798148,0.866469
1.15888,1.34744
0.731496,0.860713
1.17743,1.34995
0.699058,0.857926
1.15418,1.34681
0.74594,0.861957
1.11293,1.34127
0.771322,0.864148
1.17159,1.34916
0.7719,0.864198
1.12607,1.34303
0.712161,0.859051
1.12368,1.34271
0.709347,0.858809
1.14893,1.3461
0.729354,0.860529
1.12221,1.34251
0.776697,0.864612
1.06948,1.33545
0.766088,0.863696
1.18683,1.35122
0.742089,0.861625
1.18262,1.35065
0.763321,0.863457
1.1386,1.34471
0.708745,0.858757
1.1229,1.34261
0.765714,0.863663
1.10403,1.34007
0.673637,0.855748
1.18916,1.35153
0.775659,0.864523
1.18843,1.35143
0.599153,0.849397
1.19228,1.35195
0.691955,0.857317
1.15062,1.34633
0.787598,0.865556
1.10494,1.3402
0.753231,0.862586
1.18111,1.35044
0.794302,0.866136
1.19047,1.35171
0.628665,0.851908
0.981489,1.32375
0.787917,0.865583
0.977702,1.32325
0.741949,0.861613
1.14749,1.34591
0.719932,0.859718
1.12291,1.34261
0.682996,0.856549
0.987335,1.32453
0.765958,0.863685
1.14282,1.34528
0.751681,0.862452
1.07165,1.33574
0.555844,0.845727
1.19484,1.3523
0.794471,0.866151
1.1542,1.34681
0.682566,0.856512
1.06375,1.33469
0.718188,0.859569
1.18318,1.35072
0.75311,0.862576
1.15809,1.34734
0.736985,0.861186
1.0925,1.33853
0.593959,0.848956
1.18384,1.35081
0.781985,0.86507
1.17653,1.34982
0.786892,0.865494
1.10227,1.33984
0.742553,0.861665
1.18585,1.35108
0.786083,0.865424
1.19034,1.35169
0.789781,0.865744
1.18187,1.35055
0.76161,0.863309
1.175,1.34962
0.731953,0.860752
1.1947,1.35228
0.701276,0.858116
1.19356,1.35212
0.638685,0.852762
1.10464,1.34015
0.75644,0.862863
0.957032,1.32052
0.769401,0.863982
1.09576,1.33897
0.681559,0.856426
1.05521,1.33355
0.694619,0.857545
0.986595,1.32443
0.717242,0.859487
1.15883,1.34744
0.78046,0.864938
0.97268,1.32259
0.746307,0.861989
1.05744,1.33384
0.780602,0.86495
0.751458,1.29365
0.729558,0.860546
1.10791,1.34059
0.672918,0.855686
1.15619,1.34708
0.718636,0.859607
1.17448,1.34955
0.707034,0.85861
1.1011,1.33968
0.788754,0.865656
1.02131,1.32903
0.744482,0.861832
0.570427,1.27044
0.654225,0.854088
1.19769,1.35268
0.795326,0.866225
1.14024,1.34493
0.721282,0.859834
0.928032,1.31669
0.726051,0.860245
1.14382,1.34542
0.722493,0.859939
1.05043,1.33291
0.658219,0.854429
1.13482,1.34421
0.675329,0.855892
1.19416,1.35221
0.763864,0.863504
0.926929,1.31655
0.767401,0.863809
1.13389,1.34408
0.705314,0.858463
1.12021,1.34224
0.729194,0.860515
1.18359,1.35078
0.794998,0.866196
1.08458,1.33747
0.739139,0.861371
1.19701,1.35259
0.792361,0.865968
1.11716,1.34183
0.716507,0.859424
1.15348,1.34672
0.740784,0.861513
0.885576,1.31112
0.767641,0.86383
1.15587,1.34704
0.763176,0.863444
0.996753,1.32577
0.672312,0.855634
1.05088,1.33297
0.773202,0.86431
1.17118,1.3491
0.779674,0.86487
1.16752,1.34861
0.712418,0.859073
1.10159,1.33975
0.763682,0.863488
1.17685,1.34987
0.797893,0.866447
0.968027,1.32197
0.686478,0.856847
1.19157,1.35186
0.70567,0.858493
0.915362,1.31503
0.781999,0.865071
0.857065,1.30738
0.771706,0.864181
1.10042,1.33959
0.785991,0.865416
0.953472,1.32005
0.772283,0.864231
1.09335,1.33864
0.738146,0.861286
1.13568,1.34432
0.776243,0.864573
1.16305,1.34801
0.799585,0.866594
1.16976,1.34891
0.686131,0.856817
1.08385,1.33737
0.783347,0.865188
1.11965,1.34217
0.792118,0.865947
1.09695,1.33912
0.790344,0.865793
1.01295,1.32792
0.73892,0.861352
1.10077,1.33964
0.782482,0.865113
1.17568,1.34971
0.729835,0.86057
0.948708,1.31942
0.738493,0.861316
1.12889,1.34341
0.779101,0.86482
1.08304,1.33726
0.798257,0.866479
0.981067,1.3237
0.677104,0.856044
1.16898,1.34881
0.788048,0.865594
1.11543,1.3416
0.765423,0.863638
1.17126,1.34911
0.701431,0.858129
1.18634,1.35115
0.625711,0.851656
1.08368,1.33735
0.70387,0.858339
1.11825,1.34198
0.744304,0.861816
0.707755,1.28801
0.706646,0.858577
1.02216,1.32915
0.788171,0.865605
1.08232,1.33717
0.730455,0.860624
1.19584,1.35243
0.76199,0.863342
1.05261,1.3332
0.774413,0.864415
1.15645,1.34712
0.671563,0.85557
1.19012,1.35166
0.79382,0.866094
0.966337,1.32175
0.794872,0.866185
1.19782,1.3527
0.629981,0.85202
0.990079,1.32489
0.795894,0.866274
1.11969,1.34217
0.747002,0.862049
1.09399,1.33873
0.786694,0.865477
1.17933,1.3502
0.776463,0.864592
1.0955,1.33893
0.713448,0.859161
1.08138,1.33704
0.461089,0.837751
1.07696,1.33645
0.765559,0.86365
0.98655,1.32442
0.774921,0.864459
1.19163,1.35186
0.723747,0.860047
1.09875,1.33937
0.680463,0.856332
1.07555,1.33626
0.790333,0.865792
1.11457,1.34149
0.596365,0.849161
1.00164,1.32642
0.725942,0.860235
1.09649,1.33906
0.785098,0.865339
1.06876,1.33536
0.743711,0.861765
1.15463,1.34687
0.742145,0.86163
1.17519,1.34964
0.74833,0.862163
1.12325,1.34265
0.753854,0.86264
1.18068,1.35038
0.796137,0.866295
1.15409,1.3468
0.763886,0.863506
0.720966,1.28971
0.793647,0.866079
1.13978,1.34487
0.789343,0.865707
1.00279,1.32658
0.731052,0.860675
1.18314,1.35072
0.782165,0.865085
1.19373,1.35215
0.775078,0.864473
1.01759,1.32854
0.743057,0.861709
1.17919,1.35018
0.61617,0.850844
1.14762,1.34593
0.727013,0.860327
1.08802,1.33793
0.720234,0.859744
1.13084,1.34367
0.779331,0.86484
1.05126,1.33302
0.493256,0.84045
1.05866,1.33401
0.766418,0.863724
1.1498,1.34622
0.709298,0.858805
1.12852,1.34336
0.764778,0.863583
1.07197,1.33578
0.799752,0.866608
1.19164,1.35187
0.738007,0.861274
1.11687,1.3418
0.691285,0.857259
1.14369,1.3454
0.75236,0.862511
1.05362,1.33334
0.508413,0.841725
1.12671,1.34312
0.632429,0.852228
1.05336,1.3333
0.797563,0.866418
1.0682,1.33528
0.763839,0.863502
1.00644,1.32706
0.786518,0.865462
1.14443,1.3455
0.662403,0.854787
1.08295,1.33725
0.683446,0.856587
1.19037,1.35169
0.748683,0.862194
0.770379,1.2961
0.736431,0.861138
1.12729,1.34319
0.749739,0.862285
1.12693,1.34315
0.789951,0.865759
1.14125,1.34507
0.780684,0.864957
1.18114,1.35045
0.752368,0.862512
1.12387,1.34273
0.727342,0.860356
1.1168,1.34179
0.706955,0.858603
1.19952,1.35293
0.796215,0.866302
1.09947,1.33946
0.796898,0.866361
1.14083,1.34501
0.76391,0.863508
1.09783,1.33924
0.774475,0.86442
1.14188,1.34516
0.692135,0.857332
1.19647,1.35252
0.732104,0.860766
1.1798,1.35027
0.745772,0.861943
1.16268,1.34796
0.743554,0.861752
1.12337,1.34267
0.721588,0.859861
1.01571,1.32829
0.64093,0.852953
1.04496,1.33218
0.742311,0.861645
0.765701,1.29549
0.767545,0.863822
1.15454,1.34686
0.792607,0.865989
1.19116,1.3518
0.765747,0.863666
1.02102,1.329
0.743006,0.861704
1.15876,1.34743
0.579695,0.847746
0.847089,1.30608
0.784808,0.865314
1.13502,1.34423
0.78183,0.865056
1.19598,1.35245
0.766566,0.863737
1.1943,1.35223
0.764139,0.863527
1.08317,1.33728
0.792516,0.865981
1.17375,1.34945
0.763715,0.863491
1.1845,1.3509
0.745417,0.861912
1.01685,1.32844
0.751567,0.862442
1.02747,1.32985
0.791818,0.865921
1.14868,1.34607
0.69506,0.857583
1.15909,1.34747
0.74328,0.861728
1.17075,1.34905
0.693206,0.857424
1.08792,1.33792
0.692933,0.8574
0.967374,1.32189
0.599647,0.849439
1.15247,1.34658
0.54978,0.845214
1.08851,1.338
0.728463,0.860452
1.12594,1.34301
0.664316,0.85495
1.08525,1.33756
0.641391,0.852993
1.06979,1.33549
0.730565,0.860633
1.17814,1.35004
0.619593,0.851135
1.17915,1.35018
0.786984,0.865502
0.966016,1.32171
0.702177,0.858193
1.0673,1.33516
0.750336,0.862336
1.17428,1.34952
0.781665,0.865042
1.13648,1.34443
0.768493,0.863903
1.0904,1.33825
0.619162,0.851099
1.13322,1.34399
0.765219,0.863621
1.13497,1.34423
0.745433,0.861914
1.19191,1.3519
0.773577,0.864343
1.13068,1.34365
0.752157,0.862493
1.17667,1.34984
0.757608,0.862964
1.16617,1.34843
0.716215,0.859399
1.14634,1.34576
0.79981,0.866613
1.00647,1.32706
0.690212,0.857167
1.18409,1.35085
0.714371,0.85924
1.12427,1.34279
0.790846,0.865837
1.08611,1.33767
0.734829,0.861
1.03177,1.33043
0.781195,0.865002
1.1295,1.34349
0.715196,0.859311
1.12911,1.34344
0.697037,0.857752
1.06218,1.33448
0.766288,0.863713
1.17693,1.34988
0.553947,0.845566
1.15126,1.34642
0.467431,0.838282
1.10381,1.34004
0.771448,0.864159
1.08146,1.33705
0.784824,0.865315
1.14854,1.34605
0.784415,0.86528
0.963972,1.32144
0.779345,0.864841
1.00129,1.32638
0.763627,0.863483
1.18138,1.35048
0.66358,0.854887
1.12412,1.34277
0.555802,0.845723
0.911367,1.3145
0.749459,0.862261
0.97364,1.32271
0.697025,0.857751
1.16453,1.34821
0.767503,0.863818
1.06025,1.33422
0.749996,0.862307
1.18565,1.35106
0.784781,0.865312
1.19809,1.35274
0.755021,0.86274
1.19235,1.35196
0.684284,0.856659
1.08299,1.33726
0.79233,0.865965
1.19635,1.3525
0.713814,0.859193
0.680643,1.28452
0.713204,0.85914
1.03733,1.33116
0.775557,0.864514
1.18785,1.35135
0.641556,0.853007
0.90079,1.31311
0.737787,0.861255
1.17238,1.34927
0.733347,0.860873
1.17281,1.34932
0.764326,0.863544
1.06676,1.33509
0.789846,0.86575
1.13859,1.34471
0.767074,0.863781
1.04019,1.33155
0.756633,0.862879
1.14421,1.34547
0.790654,0.86582
1.19107,1.35179
0.77007,0.86404
1.06583,1.33496
0.699788,0.857988
1.12835,1.34334
0.600067,0.849475
1.126,1.34302
0.72161,0.859863
0.86446,1.30835
0.797812,0.86644
1.08996,1.33819
0.559419,0.846029
1.14514,1.34559
0.763602,0.863481
1.04714,1.33247
0.721412,0.859846
1.05494,1.33351
0.758029,0.863
1.19985,1.35298
0.62118,0.85127
0.792469,1.29897
0.794412,0.866145
1.15547,1.34698
0.795748,0.866261
1.04086,1.33164
0.799345,0.866573
1.12465,1.34284
0.783652,0.865214
1.10448,1.34013
0.793539,0.86607
1.02188,1.32911
0.697816,0.857819
1.04048,1.33159
0.796861,0.866358
1.03412,1.33074
0.730385,0.860618
1.09668,1.33909
0.76859,0.863912
0.973986,1.32276
0.796692,0.866343
1.08502,1.33753
0.763731,0.863492
0.829394,1.30377
0.629646,0.851991
1.12838,1.34334
0.797395,0.866404
0.809926,1.30124
0.797549,0.866417
1.1092,1.34077
0.769324,0.863975
1.08259,1.3372
0.707709,0.858668
1.09699,1.33913
0.786919,0.865497
1.13502,1.34423
0.674526,0.855824
1.16091,1.34772
0.663451,0.854876
1.07298,1.33592
0.795998,0.866283
1.15647,1.34712
0.723659,0.860039
1.19535,1.35237
0.720411,0.85976
1.17575,1.34972
0.763692,0.863489
1.04441,1.33211
0.787255,0.865526
0.926059,1.31644
0.787376,0.865536
1.02956,1.33013
0.692265,0.857343
1.13093,1.34368
0.704123,0.85836
1.19665,1.35254
0.776863,0.864627
0.963762,1.32141
0.781479,0.865026
1.1947,1.35228
0.736177,0.861116
1.18761,1.35132
0.683432,0.856586
1.15432,1.34683
0.72798,0.860411
1.10274,1.3399
0.7944,0.866144
1.04157,1.33173
0.711635,0.859005
1.15443,1.34684
0.440178,0.836001
1.05419,1.33341
0.579733,0.847749
1.16368,1.34809
0.59665,0.849185
1.15915,1.34748
0.595491,0.849086
0.986564,1.32442
0.716544,0.859427
1.1744,1.34954
0.7765,0.864595
1.17875,1.35012
0.749165,0.862235
1.10377,1.34004
0.739644,0.861415
1.17951,1.35023
0.733092,0.860851
0.812572,1.30158
0.781145,0.864997
1.1931,1.35206
0.654117,0.854079
1.0971,1.33915
0.703933,0.858344
1.14626,1.34575
0.613436,0.850611
1.15379,1.34676
0.77058,0.864084
1.19968,1.35295
0.723746,0.860046
1.01835,1.32864
0.751922,0.862473
1.13509,1.34424
0.768352,0.863891
1.1972,1.35262
0.783434,0.865195
1.02883,1.33003
0.697059,0.857754
1.11495,1.34154
0.734101,0.860937
1.00855,1.32734
0.786527,0.865463
1.12354,1.34269
0.779952,0.864894
1.18822,1.3514
0.797906,0.866448
1.15234,1.34656
0.799728,0.866606
0.906147,1.31382
0.795669,0.866254
1.04636,1.33237
0.537889,0.844209
1.01144,1.32772
0.674871,0.855853
1.1817,1.35052
0.78529,0.865356
1.1418,1.34514
0.690519,0.857193
1.16005,1.3476
0.793424,0.86606
1.07219,1.33581
0.749881,0.862297
1.18651,1.35117
0.767117,0.863785
1.00658,1.32708
0.789365,0.865709
1.16156,1.34781
0.731341,0.8607
1.17123,1.34911
0.781852,0.865058
1.01467,1.32815
0.520645,0.842755
1.14406,1.34545
0.67491,0.855857
1.06011,1.3342
0.760996,0.863256
1.13508,1.34424
0.796514,0.866328
1.0953,1.3389
0.701474,0.858133
1.08864,1.33801
0.619652,0.85114
1.12013,1.34223
0.766613,0.863741
0.997281,1.32584
0.764514,0.86356
1.02631,1.3297
0.794798,0.866179
1.18856,1.35145
0.758573,0.863047
1.09793,1.33926
0.775135,0.864477
1.16288,1.34798
0.789762,0.865743
0.902025,1.31328
0.762812,0.863413
1.01136,1.32771
0.788439,0.865628
1.19496,1.35232
0.573906,0.847256
0.673712,1.28363
0.740568,0.861494
0.812653,1.30159
0.791765,0.865916
1.19748,1.35265
0.732749,0.860821
1.08882,1.33804
0.585904,0.848273
1.19735,1.35264
0.527581,0.84334
1.04537,1.33224
0.695035,0.857581
1.1101,1.34089
0.792193,0.865953
0.985696,1.32431
0.78198,0.865069
0.878045,1.31013
0.750303,0.862333
0.943578,1.31874
0.784395,0.865278
1.13895,1.34476
0.793994,0.866109
1.09831,1.33931
0.74819,0.862151
1.14599,1.34571
0.728376,0.860445
1.19986,1.35298
0.706966,0.858604
1.1488,1.34609
0.790636,0.865818
1.1705,1.34901
0.720525,0.859769
1.12871,1.34338
0.745831,0.861948
1.13863,1.34472
0.777398,0.864673
1.08179,1.3371
0.753621,0.86262
1.10365,1.34002
0.724247,0.860089
1.04718,1.33248
0.6642,0.85494
1.13327,1.344
0.680621,0.856345
1.06051,1.33425
0.793918,0.866103
1.10989,1.34086
0.764241,0.863536
1.17828,1.35006
0.73716,0.861201
1.13944,1.34483
0.642835,0.853116
1.18712,1.35125
0.781569,0.865034
1.19905,1.35287
0.653036,0.853986
1.19562,1.3524
0.770544,0.864081
1.15383,1.34676
0.769455,0.863987
1.04624,1.33235
0.733658,0.860899
1.06526,1.33489
0.749139,0.862233
1.10502,1.34021
0.745058,0.861881
1.18773,1.35134
0.789698,0.865737
0.877632,1.31008
0.750628,0.862361
1.06323,1.33462
0.728317,0.86044
1.04161,1.33173
0.621812,0.851324
1.19051,1.35171
0.77996,0.864895
1.19461,1.35227
0.619488,0.851126
1.11449,1.34148
0.709381,0.858812
1.17661,1.34983
0.732909,0.860835
1.10634,1.34038
0.787997,0.86559
1.09407,1.33874
0.732387,0.86079
1.16593,1.34839
0.781727,0.865047
0.946449,1.31912
0.766338,0.863717
1.09355,1.33867
0.771016,0.864121
1.08566,1.33761
0.750091,0.862315
1.12262,1.34257
0.774088,0.864387
1.19299,1.35205
0.696379,0.857696
1.19291,1.35204
0.759537,0.86313
0.848547,1.30627
0.770072,0.86404
1.1292,1.34345
0.799557,0.866591
1.03985,1.3315
0.797466,0.86641
0.999582,1.32615
0.735774,0.861082
1.14195,1.34517
0.75253,0.862526
1.12169,1.34244
0.780835,0.86497
1.15379,1.34676
0.790897,0.865841
1.16615,1.34842
0.647544,0.853518
0.940487,1.31834
0.784785,0.865312
1.16694,1.34853
0.769682,0.864006
1.11918,1.34211
0.761607,0.863309
1.1124,1.3412
0.722127,0.859907
1.01183,1.32778
0.712318,0.859064
1.19241,1.35197
0.787641,0.865559
1.1316,1.34377
0.665939,0.855089
1.19701,1.35259
0.75907,0.86309
1.05384,1.33336
0.74877,0.862201
1.03715,1.33114
0.719266,0.859661
1.06465,1.33481
0.644558,0.853263
1.07532,1.33623
0.782273,0.865095
1.16881,1.34878
0.7452,0.861893
1.19779,1.3527
0.798468,0.866497
1.02069,1.32895
0.771914,0.864199
1.05812,1.33394
0.699317,0.857948
1.03782,1.33123
0.645626,0.853354
1.18899,1.35151
0.771746,0.864185
1.19229,1.35195
0.702487,0.85822
1.07565,1.33628
0.763689,0.863489
1.02216,1.32915
0.600905,0.849546
1.07406,1.33606
0.763676,0.863487
1.18718,1.35126
0.765481,0.863643
1.17463,1.34957
0.779553,0.864859
1.06109,1.33433
0.728556,0.86046
1.16741,1.34859
0.737922,0.861266
1.19025,1.35168
0.685454,0.856759
0.680765,1.28454
0.771644,0.864176
1.15655,1.34713
0.658022,0.854412
1.19176,1.35188
0.78656,0.865466
1.18874,1.35147
0.778148,0.864738
1.13305,1.34397
