J,J2
0.953777,1.21008
0.896469,0.984409
0.947945,1.20938
0.821683,0.977075
1.00529,1.21633
0.864663,0.981283
0.89282,1.20273
0.896278,0.98439
0.994606,1.21503
0.859197,0.980747
0.760277,1.18689
0.708351,0.966064
1.03435,1.21987
0.897069,0.984468
0.742432,1.18478
0.897243,0.984485
1.01677,1.21773
0.86549,0.981364
0.992377,1.21476
0.796173,0.974585
1.00558,1.21637
0.885284,0.983309
1.04043,1.22061
0.758842,0.970954
1.06417,1.22351
0.746383,0.969745
0.983564,1.21369
0.895498,0.984314
1.06009,1.22302
0.814116,0.976336
1.09574,1.22738
0.810463,0.975979
1.07777,1.22518
0.859153,0.980743
0.957378,1.21052
0.885662,0.983346
0.848887,1.19746
0.885798,0.983359
0.943766,1.20887
0.778798,0.972893
1.03668,1.22016
0.792139,0.974192
1.09693,1.22753
0.873971,0.982197
0.883449,1.2016
0.879164,0.982707
1.09515,1.22731
0.828199,0.977712
1.08865,1.22651
0.768861,0.971927
1.05812,1.22277
0.818978,0.97681
1.01084,1.21701
0.8937,0.984137
0.954776,1.2102
0.80059,0.975016
1.05822,1.22279
0.495201,0.94569
0.966342,1.2116
0.6522,0.960654
1.06671,1.22382
0.671231,0.962484
1.06256,1.22332
0.669928,0.962359
0.904351,1.20412
0.806112,0.975554
1.07654,1.22503
0.873562,0.982157
1.08052,1.22552
0.84281,0.979141
1.01179,1.21712
0.8321,0.978093
1.08122,1.2256
0.824729,0.977372
0.744857,1.18506
0.878788,0.98267
1.09367,1.22713
0.735882,0.968727
1.00567,1.21638
0.791925,0.974171
1.05074,1.22187
0.690116,0.964304
1.05764,1.22272
0.866903,0.981503
1.09971,1.22787
0.814215,0.976345
0.933488,1.20763
0.845913,0.979445
1.0405,1.22062
0.864396,0.981257
1.09744,1.22759
0.881364,0.982923
0.943095,1.20879
0.784191,0.973418
1.02204,1.21837
0.825863,0.977483
0.924506,1.20654
0.884842,0.983265
1.02992,1.21933
0.877446,0.982538
1.08921,1.22658
0.897644,0.984525
1.05631,1.22255
0.899694,0.984727
0.830635,1.19527
0.895128,0.984277
0.959164,1.21073
0.605126,0.956143
0.927154,1.20686
0.75923,0.970992
1.08322,1.22585
0.883452,0.983129
1.04665,1.22137
0.776834,0.972702
1.06337,1.22342
0.892603,0.984029
0.982838,1.2136
0.843616,0.97922
1.08764,1.22639
0.863006,0.981121
0.922695,1.20633
0.888036,0.983579
1.06476,1.22359
0.822759,0.97718
1.07363,1.22467
0.879584,0.982748
0.930111,1.20722
0.585726,0.95429
1.04872,1.22163
0.759274,0.970996
0.971764,1.21226
0.856121,0.980445
1.04049,1.22062
0.896078,0.984371
1.00402,1.21618
0.789158,0.973902
0.997919,1.21544
0.697109,0.964978
1.02679,1.21895
0.86244,0.981065
0.914174,1.2053
0.860078,0.980833
0.940788,1.20851
0.894148,0.984181
1.08951,1.22662
0.853395,0.980178
1.00644,1.21647
0.872027,0.982006
1.06598,1.22374
0.888483,0.983623
0.826856,1.19482
0.858164,0.980646
0.927076,1.20685
0.886994,0.983477
1.09538,1.22734
0.645644,0.960025
0.61757,1.17007
0.833139,0.978195
0.744932,1.18507
0.890735,0.983845
1.09769,1.22762
0.824343,0.977335
0.998082,1.21545
0.659142,0.961322
1.09757,1.22761
0.593528,0.955035
0.95826,1.21062
0.781914,0.973197
1.01759,1.21783
0.891217,0.983892
0.903555,1.20402
0.879727,0.982762
0.804875,1.1922
0.844091,0.979267
0.864946,1.19938
0.882445,0.98303
1.04403,1.22105
0.893243,0.984092
1.00679,1.21651
0.841714,0.979034
1.05049,1.22184
0.819423,0.976854
1.09987,1.22789
0.795336,0.974504
1.05307,1.22216
0.889465,0.98372
1.07296,1.22459
0.810591,0.975991
1.03465,1.21991
0.83906,0.978774
1.04375,1.22102
0.874573,0.982256
0.991638,1.21467
0.847824,0.979632
1.01168,1.21711
0.814778,0.9764
0.959914,1.21082
0.747225,0.969827
1.03883,1.22042
0.765699,0.97162
0.972132,1.2123
0.893158,0.984083
1.0174,1.2178
0.859771,0.980803
1.08009,1.22546
0.829305,0.97782
1.04448,1.22111
0.723189,0.967498
1.08819,1.22646
0.879265,0.982717
1.09913,1.2278
0.734666,0.968609
1.09598,1.22741
0.866862,0.981499
1.05768,1.22272
0.865637,0.981379
0.959054,1.21072
0.825365,0.977434
0.976485,1.21283
0.842782,0.979138
1.01294,1.21726
0.83819,0.978689
1.08875,1.22653
0.888411,0.983616
0.804496,1.19215
0.844457,0.979302
0.974623,1.21261
0.819357,0.976847
0.954805,1.21021
0.699538,0.965213
1.0913,1.22684
0.877455,0.982539
1.09506,1.2273
0.696924,0.96496
1.02161,1.21832
0.798053,0.974769
1.07856,1.22528
0.824523,0.977352
1.01414,1.21741
0.886497,0.983428
1.0029,1.21604
0.823935,0.977295
1.06877,1.22408
0.879443,0.982735
0.867578,1.1997
0.86213,0.981035
1.00242,1.21598
0.867393,0.981551
0.995186,1.2151
0.843852,0.979243
1.02907,1.21923
0.870849,0.98189
1.09357,1.22712
0.783426,0.973344
1.0935,1.22711
0.854479,0.980284
0.777834,1.18898
0.866331,0.981447
1.0351,1.21996
0.899502,0.984708
0.953195,1.21001
0.897149,0.984476
0.916283,1.20555
0.827746,0.977667
1.04679,1.22139
0.846596,0.979512
1.02822,1.21912
0.878439,0.982636
1.05764,1.22272
0.889759,0.983749
1.06897,1.2241
0.728487,0.968011
0.862113,1.19904
0.882884,0.983073
1.0697,1.22419
0.865893,0.981404
1.02592,1.21884
0.856808,0.980513
1.0197,1.21808
0.812393,0.976167
0.927515,1.20691
0.801358,0.975091
1.09304,1.22705
0.886096,0.983389
1.0373,1.22023
0.749182,0.970016
1.09726,1.22757
0.853954,0.980233
0.966022,1.21156
0.842366,0.979098
0.950716,1.20971
0.809175,0.975853
0.975929,1.21277
0.725127,0.967686
0.985706,1.21395
0.880057,0.982795
1.07141,1.2244
0.83835,0.978704
1.09797,1.22766
0.898277,0.984587
0.935634,1.20789
0.868404,0.98165
0.969946,1.21204
0.786731,0.973666
0.951336,1.20979
0.726329,0.967802
1.08991,1.22667
0.868214,0.981632
1.09293,1.22704
0.790298,0.974013
0.986017,1.21399
0.85915,0.980742
0.936983,1.20805
0.676018,0.962945
0.984558,1.21381
0.859136,0.980741
1.08824,1.22646
0.861166,0.98094
1.07674,1.22505
0.876997,0.982494
0.972666,1.21237
0.819626,0.976874
1.07013,1.22424
0.830162,0.977903
1.09106,1.22681
0.771136,0.972148
0.624035,1.17083
0.8681,0.98162
1.06017,1.22302
0.740275,0.969153
1.09244,1.22698
0.88488,0.983269
1.08968,1.22664
0.875417,0.982339
1.03863,1.22039
