J,J2
0.417755,0.52133
1.43352,1.7312
0.435842,0.522274
1.23194,1.69666
0.481767,0.524678
1.35262,1.71726
0.492682,0.525251
1.38511,1.72284
0.482338,0.524708
1.41993,1.72885
0.489435,0.525081
1.34481,1.71591
0.476859,0.524421
1.46924,1.7374
0.458754,0.523472
1.41247,1.72756
0.317833,0.516147
1.30576,1.70923
0.43731,0.522351
1.36175,1.71882
0.491568,0.525193
1.49643,1.74213
0.417073,0.521295
1.4107,1.72726
0.465885,0.523845
1.26693,1.7026
0.479655,0.524567
1.255,1.70057
0.475243,0.524336
1.40443,1.72617
0.464016,0.523747
1.4295,1.73051
0.350027,0.517811
1.36018,1.71855
0.457029,0.523382
1.40844,1.72687
0.447369,0.522876
1.10593,1.67541
0.494937,0.525369
1.46926,1.7374
0.444243,0.522713
1.09987,1.6744
0.386422,0.519699
1.34582,1.71609
0.485764,0.524888
1.16854,1.68593
0.386499,0.519703
1.45172,1.73436
0.473201,0.524229
1.45163,1.73434
0.472549,0.524195
1.48432,1.74002
0.47513,0.52433
1.46475,1.73662
0.481546,0.524666
1.14875,1.6826
0.473826,0.524262
1.31159,1.71022
0.470777,0.524102
1.46977,1.73749
0.499095,0.525588
1.34488,1.71593
0.478854,0.524525
1.45638,1.73517
0.457971,0.523431
1.31161,1.71023
0.490855,0.525155
1.06548,1.66865
0.45882,0.523475
1.4477,1.73366
0.439537,0.522467
1.44845,1.73379
0.484059,0.524798
1.18532,1.68877
0.495306,0.525389
1.27209,1.70348
0.405192,0.520676
1.49232,1.74141
0.463067,0.523698
1.42383,1.72953
0.450229,0.523026
1.33564,1.71434
0.456787,0.523369
1.41309,1.72767
0.462943,0.523691
1.49233,1.74142
0.408101,0.520827
1.47927,1.73914
0.496855,0.52547
1.3945,1.72446
0.489743,0.525097
1.1759,1.68717
0.484871,0.524841
1.41729,1.7284
0.492339,0.525233
1.26371,1.70205
0.471671,0.524149
1.3815,1.72222
0.317406,0.516125
1.3782,1.72165
0.49249,0.525241
1.40837,1.72686
0.485435,0.524871
1.30303,1.70876
0.475791,0.524365
1.36401,1.71921
0.494368,0.52534
1.28812,1.70621
0.409007,0.520874
1.24343,1.69861
0.326283,0.516583
1.48508,1.74015
0.442133,0.522603
1.4371,1.73182
0.444879,0.522746
1.48714,1.74051
0.468822,0.523999
1.23772,1.69764
0.468787,0.523997
1.31207,1.71031
0.455764,0.523315
0.899417,1.64117
0.353493,0.517991
1.30975,1.70991
0.392211,0.52
1.15373,1.68344
0.489609,0.52509
1.30425,1.70897
0.471874,0.524159
1.38483,1.7228
0.455077,0.52328
1.30878,1.70974
0.442412,0.522617
1.45952,1.73571
0.487207,0.524964
1.25748,1.70099
0.485769,0.524888
1.39446,1.72445
0.469904,0.524056
1.4341,1.7313
0.415439,0.521209
1.40029,1.72546
0.471575,0.524144
1.22901,1.69616
0.499105,0.525589
1.3463,1.71617
0.479807,0.524575
1.47521,1.73844
0.480604,0.524617
0.925295,1.64542
0.467301,0.52392
1.47773,1.73888
0.483924,0.524791
0.952667,1.64993
0.475754,0.524363
1.39121,1.7239
0.471945,0.524163
1.43695,1.7318
0.444021,0.522701
1.37257,1.72068
0.465411,0.523821
1.20646,1.69234
0.485943,0.524897
1.42168,1.72916
0.478422,0.524503
1.29214,1.7069
0.393431,0.520064
1.49349,1.74162
0.48678,0.524941
1.3995,1.72532
0.323901,0.51646
0.939785,1.6478
0.413278,0.521097
1.37266,1.7207
0.477917,0.524476
1.44201,1.73267
0.460191,0.523547
1.4957,1.742
0.380324,0.519382
1.49161,1.74129
0.479004,0.524533
0.816966,1.62769
0.447566,0.522887
1.43567,1.73158
0.45084,0.523058
1.39253,1.72412
0.452355,0.523137
1.38815,1.72337
0.448223,0.522921
1.44794,1.7337
0.297229,0.515085
1.4573,1.73532
0.494578,0.525351
1.38122,1.72217
0.430729,0.522007
0.826759,1.62928
0.498969,0.525581
1.2676,1.70272
0.423315,0.52162
1.42733,1.73013
0.454846,0.523267
1.49142,1.74126
0.473861,0.524263
1.34761,1.7164
0.486518,0.524927
1.4039,1.72608
0.428777,0.521905
1.49967,1.74269
0.485651,0.524882
1.32981,1.71334
0.449156,0.52297
1.39208,1.72404
0.395394,0.520166
1.31243,1.71037
0.4852,0.524858
1.3983,1.72512
0.499572,0.525613
1.19154,1.68981
0.451232,0.523078
1.46409,1.7365
0.378528,0.519289
1.35041,1.71687
0.482963,0.524741
1.30572,1.70922
0.459234,0.523497
1.49505,1.74189
0.464478,0.523772
1.37596,1.72127
0.471577,0.524144
1.49223,1.7414
0.467295,0.523919
1.30645,1.70934
0.417489,0.521316
1.46529,1.73671
0.477705,0.524465
1.46978,1.73749
0.483275,0.524757
1.42937,1.73049
0.493766,0.525308
1.31772,1.71127
0.435783,0.522271
1.38262,1.72241
0.380069,0.519369
1.32507,1.71253
0.4569,0.523375
1.40687,1.7266
0.452228,0.52313
1.36944,1.72015
0.498843,0.525575
1.4486,1.73382
0.457185,0.52339
1.47179,1.73784
0.436911,0.52233
1.44272,1.7328
0.466213,0.523863
1.39116,1.72389
0.482076,0.524694
1.46448,1.73657
0.482437,0.524713
1.40758,1.72672
0.445101,0.522758
1.4046,1.72621
0.443342,0.522666
1.43616,1.73166
0.455846,0.52332
1.40276,1.72589
0.485436,0.524871
1.33685,1.71455
0.478805,0.524523
1.48353,1.73988
0.463806,0.523736
1.47827,1.73897
0.477076,0.524432
1.42325,1.72943
0.442966,0.522646
1.40363,1.72604
0.478571,0.52451
1.38003,1.72197
0.421023,0.521501
1.48646,1.74039
0.484787,0.524837
1.48553,1.74023
0.374471,0.519079
1.49035,1.74107
0.432472,0.522098
1.43828,1.73203
0.492249,0.525228
1.38117,1.72217
0.470769,0.524101
1.47639,1.73864
0.496439,0.525448
1.48809,1.74068
0.392915,0.520037
1.22686,1.69579
0.492448,0.525239
1.22213,1.69499
0.463718,0.523732
1.43437,1.73135
0.449957,0.523012
1.40364,1.72604
0.426872,0.521806
1.23417,1.69703
0.478724,0.524518
1.42853,1.73034
0.469801,0.524051
1.33957,1.71502
0.347403,0.517675
1.49355,1.74163
0.496544,0.525454
1.44275,1.7328
0.426604,0.521792
1.32969,1.71332
0.448868,0.522955
1.47898,1.73909
0.470694,0.524097
1.44762,1.73365
0.460616,0.523569
1.36563,1.71949
0.371225,0.51891
1.47979,1.73923
0.488741,0.525044
1.47066,1.73765
0.491808,0.525205
1.37784,1.72159
0.464096,0.523752
1.48231,1.73967
0.491302,0.525179
1.48792,1.74065
0.493613,0.5253
1.47733,1.73881
0.476006,0.524376
1.46876,1.73731
0.45747,0.523405
1.49337,1.7416
0.438298,0.522402
1.49194,1.74135
0.399178,0.520363
1.38079,1.7221
0.472775,0.524206
1.19629,1.69062
0.480875,0.524631
1.3697,1.72019
0.425974,0.521759
1.31901,1.71149
0.434137,0.522185
1.23324,1.69688
0.448276,0.522924
1.44853,1.73381
0.487788,0.524994
1.21585,1.69393
0.466442,0.523875
1.3218,1.71197
0.487876,0.524999
0.939322,1.64773
0.455974,0.523326
1.38489,1.72281
0.420574,0.521477
1.44524,1.73323
0.449147,0.522969
1.4681,1.7372
0.441896,0.52259
1.37637,1.72134
0.492971,0.525266
1.27663,1.70426
0.465301,0.523815
0.713034,1.61086
0.40889,0.520868
1.49711,1.74225
0.497079,0.525482
1.4253,1.72978
0.450801,0.523056
1.16004,1.6845
0.453782,0.523212
1.42978,1.73056
0.451558,0.523095
1.31304,1.71047
0.411387,0.520998
1.41853,1.72861
0.422081,0.521556
1.49269,1.74148
0.477415,0.52445
1.15866,1.68427
0.479626,0.524566
1.41736,1.72841
0.440821,0.522534
1.40027,1.72546
0.455746,0.523315
1.47949,1.73918
0.496873,0.525471
1.35572,1.71779
0.461962,0.52364
1.49626,1.7421
0.495225,0.525385
1.39645,1.7248
0.447817,0.5229
1.44185,1.73265
0.46299,0.523694
1.10697,1.67558
0.479776,0.524574
1.44484,1.73316
0.476985,0.524427
1.24594,1.69903
0.420195,0.521457
1.3136,1.71057
0.483251,0.524756
1.46397,1.73648
0.487296,0.524968
1.4594,1.73569
0.445261,0.522766
1.37698,1.72144
0.477301,0.524444
1.47106,1.73772
0.498683,0.525566
1.21003,1.69294
0.429049,0.521919
1.48946,1.74092
0.441044,0.522546
1.1442,1.68183
0.488749,0.525045
1.07133,1.66962
0.482316,0.524707
1.37552,1.72119
0.491245,0.525176
1.19184,1.68987
0.482677,0.524726
1.36669,1.71967
0.461341,0.523607
1.41961,1.7288
0.485152,0.524856
1.45381,1.73472
0.49974,0.525622
1.4622,1.73618
0.428832,0.521908
1.35482,1.71763
0.489592,0.525089
1.39956,1.72533
0.495074,0.525377
1.37118,1.72045
0.493965,0.525318
1.26619,1.70248
0.461825,0.523633
1.37596,1.72127
0.489051,0.52506
1.4696,1.73746
0.456147,0.523336
1.18589,1.68886
0.461558,0.523619
1.41112,1.72733
0.486938,0.524949
1.35381,1.71746
0.498911,0.525578
1.22633,1.6957
0.42319,0.521614
1.46123,1.73601
0.49253,0.525243
1.39429,1.72443
0.47839,0.524501
1.46407,1.7365
0.438394,0.522407
1.48293,1.73978
0.391069,0.519941
1.35461,1.7176
0.439919,0.522487
1.39781,1.72503
0.46519,0.523809
0.884694,1.63875
0.441654,0.522578
1.2777,1.70444
0.492607,0.525247
1.3529,1.7173
0.456534,0.523356
1.49481,1.74185
0.476244,0.524388
1.31577,1.71094
0.484008,0.524796
1.44556,1.73329
0.419727,0.521433
1.48766,1.7406
0.496137,0.525433
1.20792,1.69259
0.496795,0.525467
1.49728,1.74228
0.393738,0.52008
1.2376,1.69762
0.497434,0.525501
1.39961,1.72534
0.466876,0.523897
1.36749,1.71981
0.491684,0.525199
1.47416,1.73825
0.48529,0.524863
1.36938,1.72014
0.445905,0.5228
1.35172,1.7171
0.288181,0.514619
1.34621,1.71615
0.478475,0.524505
1.23319,1.69687
0.484326,0.524812
1.48954,1.74093
0.452342,0.523136
1.37343,1.72083
0.425289,0.521723
1.34444,1.71585
0.493958,0.525318
1.39321,1.72424
0.372728,0.518988
1.25205,1.70007
0.453714,0.523208
1.37061,1.72035
0.490686,0.525146
1.33596,1.7144
0.46482,0.52379
1.44329,1.7329
0.463841,0.523738
1.46899,1.73736
0.467706,0.523941
1.40406,1.72611
0.471159,0.524122
1.47585,1.73855
0.497586,0.525509
1.44262,1.73278
0.477429,0.52445
0.901207,1.64146
0.49603,0.525427
1.42472,1.72968
0.49334,0.525286
1.25349,1.70032
0.456908,0.523375
1.47892,1.73908
0.488853,0.52505
1.49216,1.74139
0.484424,0.524817
1.27199,1.70346
0.464411,0.523768
1.47399,1.73822
0.385106,0.519631
1.43453,1.73138
0.454383,0.523243
1.36003,1.71853
0.450146,0.523022
1.41355,1.72775
0.487082,0.524957
1.31407,1.71065
0.308285,0.515654
1.32332,1.71223
0.479011,0.524533
1.43724,1.73185
0.443311,0.522664
1.41065,1.72725
0.477986,0.52448
1.33997,1.71508
0.499845,0.525627
1.48955,1.74093
0.461255,0.523603
1.39609,1.72474
0.432053,0.522076
1.42962,1.73053
0.470225,0.524073
1.31703,1.71115
0.317758,0.516143
1.40839,1.72686
0.395268,0.520159
1.3167,1.7111
0.498477,0.525555
1.33525,1.71428
0.4774,0.524449
1.25805,1.70109
0.491574,0.525193
1.43054,1.73069
0.414002,0.521135
1.35369,1.71744
0.427154,0.52182
1.48796,1.74065
0.467927,0.523952
0.962973,1.65163
0.460269,0.523551
1.40911,1.72698
0.468587,0.523987
1.40866,1.72691
0.49372,0.525306
1.42656,1.73
0.487927,0.525001
1.47642,1.73865
0.47023,0.524073
1.40483,1.72624
0.454589,0.523254
1.39599,1.72472
0.441847,0.522588
1.4994,1.74265
0.497635,0.525511
1.37434,1.72099
0.498061,0.525534
1.42603,1.72991
0.477444,0.524451
1.37228,1.72064
0.484047,0.524798
1.42735,1.73014
0.432584,0.522104
1.49558,1.74198
0.457565,0.52341
1.47475,1.73836
0.466107,0.523857
1.45335,1.73464
0.464722,0.523784
1.40421,1.72614
0.450993,0.523066
1.26964,1.70306
0.400581,0.520436
1.30619,1.7093
0.463944,0.523744
0.957127,1.65066
0.479715,0.52457
1.44317,1.73288
0.495379,0.525393
1.48895,1.74083
0.478592,0.524511
1.27628,1.7042
0.464379,0.523767
1.44845,1.73379
0.362309,0.518448
1.05886,1.66754
0.490505,0.525137
1.41877,1.72865
0.488644,0.525039
1.49498,1.74188
0.479104,0.524538
1.49288,1.74151
0.477587,0.524459
1.35396,1.71749
0.495322,0.52539
1.46718,1.73704
0.477322,0.524445
1.48063,1.73938
0.465885,0.523845
1.27106,1.70331
0.469729,0.524047
1.28433,1.70557
0.494887,0.525367
1.43585,1.73161
0.434412,0.522199
1.44887,1.73386
0.46455,0.523775
1.46344,1.73639
0.433254,0.522139
1.3599,1.71851
0.433083,0.52213
1.20922,1.6928
0.37478,0.519095
1.44059,1.73243
0.343612,0.517479
1.36064,1.71863
0.455289,0.523291
1.40742,1.72669
0.415198,0.521197
1.35656,1.71793
0.400869,0.520451
1.33724,1.71462
0.456603,0.523359
1.47268,1.738
0.387246,0.519742
1.47394,1.73822
0.491865,0.525208
1.20752,1.69252
0.438861,0.522432
1.33412,1.71408
0.46896,0.524007
1.46785,1.73716
0.488541,0.525034
1.4206,1.72897
0.480308,0.524601
1.363,1.71904
0.386976,0.519728
1.41652,1.72826
0.478262,0.524494
1.41871,1.72864
0.465895,0.523846
1.48988,1.74099
0.483486,0.524768
1.41336,1.72772
0.470098,0.524066
1.47084,1.73768
0.473505,0.524245
1.45771,1.7354
0.447635,0.52289
1.43293,1.7311
0.499881,0.525629
1.25809,1.7011
0.431383,0.522041
1.48011,1.73929
0.446482,0.52283
1.40534,1.72633
0.494279,0.525335
1.35764,1.71812
0.459268,0.523499
1.28972,1.70649
0.488247,0.525018
1.41188,1.72746
0.446998,0.522857
1.41139,1.72738
0.435648,0.522264
1.32773,1.71299
0.47893,0.524529
1.47116,1.73773
0.346217,0.517614
1.43907,1.73217
0.292144,0.514823
1.37976,1.72192
0.482155,0.524698
1.35182,1.71712
0.490515,0.525137
1.43568,1.73158
0.49026,0.525124
1.20497,1.69209
0.487091,0.524957
1.25162,1.7
0.477267,0.524442
1.47672,1.7387
0.414738,0.521173
1.40515,1.7263
0.347376,0.517674
1.13921,1.681
0.468412,0.523978
1.21705,1.69413
0.435641,0.522263
1.45566,1.73504
0.479689,0.524569
1.32531,1.71257
0.468748,0.523995
1.48206,1.73963
0.490488,0.525136
1.49761,1.74233
0.471888,0.52416
1.49044,1.74109
0.427677,0.521848
1.35374,1.71745
0.495206,0.525384
1.49544,1.74196
0.446134,0.522812
0.850803,1.63321
0.445752,0.522792
1.29666,1.70767
0.484723,0.524833
1.48481,1.74011
0.400972,0.520456
1.12599,1.67877
0.461117,0.523596
1.46548,1.73675
0.458342,0.52345
1.46601,1.73684
0.477704,0.524465
1.33345,1.71397
0.493654,0.525302
1.42323,1.72942
0.479421,0.524555
1.30024,1.70828
0.472895,0.524213
1.43026,1.73064
0.494159,0.525329
1.48883,1.74081
0.481294,0.524653
1.33229,1.71377
0.437368,0.522354
1.41043,1.72721
0.375042,0.519108
1.4075,1.7267
0.451006,0.523067
1.08058,1.67117
0.498633,0.525564
1.36245,1.71894
0.349637,0.517791
1.43143,1.73084
0.477251,0.524441
1.30893,1.70977
0.450883,0.52306
1.31868,1.71144
0.473768,0.524259
1.49981,1.74272
0.388238,0.519794
0.990587,1.6562
0.496507,0.525452
1.44433,1.73308
0.497343,0.525496
1.30108,1.70843
0.499591,0.525614
1.40581,1.72641
0.489782,0.525099
1.3806,1.72207
0.495962,0.525423
1.27735,1.70438
0.436135,0.522289
1.30061,1.70835
0.498038,0.525532
1.29265,1.70699
0.45649,0.523353
1.37085,1.72039
0.480369,0.524605
1.21748,1.6942
0.497932,0.525527
1.35628,1.71788
0.477332,0.524445
1.03674,1.66386
0.393529,0.520069
1.41047,1.72722
0.498372,0.52555
1.01241,1.65981
0.498468,0.525555
1.38651,1.72308
0.480828,0.524629
1.35324,1.71736
0.442318,0.522612
1.37124,1.72046
0.491825,0.525206
1.41877,1.72865
0.421579,0.52153
1.45114,1.73426
0.414657,0.521169
1.34122,1.7153
0.497499,0.525504
1.44558,1.73329
0.452287,0.523134
1.49419,1.74174
0.450257,0.523027
1.46968,1.73748
0.477307,0.524444
1.30552,1.70919
0.492034,0.525217
1.15757,1.68409
0.49211,0.525221
1.28695,1.70602
0.432666,0.522108
1.41366,1.72777
0.440077,0.522495
1.49581,1.74202
0.485539,0.524876
1.2047,1.69204
0.488424,0.525027
1.49338,1.7416
0.46011,0.523543
1.48452,1.74006
0.427145,0.52182
1.4429,1.73283
0.454988,0.523275
1.37842,1.72169
0.4965,0.525452
1.30197,1.70858
0.444772,0.522741
1.44303,1.73285
0.275111,0.513947
1.31774,1.71128
0.362333,0.518449
1.4546,1.73486
0.372906,0.518997
1.44894,1.73388
0.372182,0.51896
1.23321,1.69687
0.44784,0.522901
1.46801,1.73718
0.485312,0.524864
1.47344,1.73813
0.468228,0.523968
1.37971,1.72191
0.462278,0.523656
1.47439,1.73829
0.458183,0.523442
1.01571,1.66036
0.488215,0.525016
1.49137,1.74125
0.408823,0.520865
1.37137,1.72048
0.439958,0.522489
1.43283,1.73108
0.383398,0.519542
1.44223,1.73271
0.481613,0.52467
1.4996,1.74268
0.452342,0.523136
1.27294,1.70363
0.469951,0.524058
1.41886,1.72867
0.48022,0.524597
1.4965,1.74214
0.489646,0.525092
1.28604,1.70586
0.435662,0.522265
1.39369,1.72432
0.458813,0.523475
1.26069,1.70154
0.491579,0.525193
1.40443,1.72618
0.48747,0.524977
1.48528,1.74019
0.498691,0.525567
1.44042,1.7324
0.49983,0.525627
1.13268,1.6799
0.497293,0.525493
1.30795,1.7096
0.336181,0.517095
1.2643,1.70216
0.421795,0.521541
1.47712,1.73877
0.490807,0.525153
1.42725,1.73012
0.431575,0.522051
1.45006,1.73407
0.49589,0.52542
1.34023,1.71513
0.468675,0.523992
1.48314,1.73982
0.479448,0.524556
1.25822,1.70112
0.493353,0.525286
1.45195,1.7344
0.457088,0.523385
1.46404,1.7365
0.488658,0.52504
1.26833,1.70284
0.325403,0.516538
1.43007,1.73061
0.421819,0.521542
1.32513,1.71254
0.475623,0.524356
1.41886,1.72867
0.497821,0.525521
1.36912,1.72009
0.438421,0.522409
1.3608,1.71866
0.387283,0.519744
1.40017,1.72544
0.479133,0.52454
1.2466,1.69915
0.477821,0.524471
1.28289,1.70532
0.496749,0.525465
1.4857,1.74026
0.474108,0.524276
1.37241,1.72066
0.484459,0.524819
1.45361,1.73468
0.493602,0.525299
1.12753,1.67903
0.476758,0.524415
1.26419,1.70214
0.492774,0.525256
1.49371,1.74165
0.358691,0.51826
0.84214,1.63179
0.462855,0.523687
1.01582,1.66038
0.494853,0.525365
1.49685,1.7422
0.457968,0.523431
1.36102,1.7187
0.36619,0.518649
1.49669,1.74217
0.329738,0.516762
1.30672,1.70939
0.434397,0.522198
1.38762,1.72328
0.495121,0.525379
1.23212,1.69669
0.488737,0.525044
1.09756,1.67401
0.468939,0.524005
1.17947,1.68778
0.490247,0.525123
1.42368,1.7295
0.496246,0.525438
1.37289,1.72074
0.467619,0.523936
1.43249,1.73103
0.455235,0.523288
1.49982,1.74272
0.441853,0.522588
1.436,1.73163
0.494147,0.525328
1.46312,1.73634
0.450328,0.523031
1.41089,1.72729
0.466144,0.523859
1.42329,1.72943
0.485874,0.524894
1.35223,1.71719
0.471013,0.524114
1.37956,1.72189
0.452654,0.523153
1.30897,1.70978
0.415125,0.521193
1.41659,1.72827
0.425388,0.521728
1.32564,1.71263
0.496199,0.525436
1.38736,1.72323
0.477651,0.524462
1.47285,1.73803
0.460725,0.523575
1.42429,1.72961
0.401772,0.520498
1.4839,1.73995
0.48848,0.52503
1.49881,1.74254
0.408148,0.52083
1.49452,1.7418
0.48159,0.524669
1.44229,1.73272
0.48091,0.524633
1.3078,1.70958
0.458536,0.523461
1.33157,1.71364
0.468212,0.523967
1.38128,1.72218
0.465661,0.523834
1.48466,1.74008
0.493561,0.525297
1.09704,1.67392
0.469143,0.524016
1.32903,1.71321
0.455198,0.523286
1.30201,1.70859
0.388632,0.519814
1.48813,1.74068
0.487475,0.524978
1.49327,1.74158
0.38718,0.519739
1.39311,1.72422
0.443363,0.522667
1.47076,1.73766
0.458068,0.523436
1.38292,1.72247
0.492498,0.525241
1.36759,1.71983
0.457742,0.523419
1.45741,1.73534
0.488579,0.525036
1.18306,1.68838
0.478961,0.524531
1.36694,1.71972
0.481885,0.524684
1.35707,1.71802
0.468807,0.523998
1.40328,1.72598
0.483805,0.524785
1.49124,1.74123
0.435237,0.522242
1.49113,1.74121
0.474711,0.524308
1.06068,1.66785
0.481295,0.524653
1.4115,1.7274
0.499723,0.525621
1.29981,1.70821
0.498416,0.525552
1.24948,1.69963
0.459859,0.52353
1.42744,1.73015
0.470331,0.524078
1.40211,1.72578
0.488022,0.525006
1.44224,1.73271
0.494311,0.525337
1.45769,1.73539
0.404715,0.520651
1.17561,1.68713
0.490491,0.525136
1.45868,1.73556
0.481052,0.52464
1.39898,1.72523
0.476004,0.524376
1.39049,1.72377
0.45133,0.523083
1.26479,1.70224
0.445199,0.522763
1.49051,1.7411
0.492275,0.52523
1.41451,1.72792
0.416212,0.52125
1.49627,1.7421
0.474419,0.524293
1.3173,1.7112
0.467981,0.523955
1.29643,1.70763
0.449542,0.52299
1.33081,1.71351
0.402849,0.520554
1.34414,1.7158
0.48892,0.525053
1.46101,1.73597
0.46575,0.523838
1.49724,1.74227
0.499043,0.525585
1.27587,1.70412
0.482447,0.524714
1.32265,1.71212
0.437073,0.522338
1.29728,1.70778
0.403516,0.520588
1.48624,1.74036
0.482341,0.524708
1.49036,1.74107
0.439054,0.522442
1.34457,1.71587
0.477306,0.524444
1.2777,1.70444
0.375565,0.519135
1.34258,1.71553
0.477298,0.524444
1.48397,1.73996
0.478426,0.524503
1.46829,1.73723
0.487221,0.524964
1.32636,1.71275
0.455348,0.523294
1.45927,1.73567
0.461201,0.5236
1.48781,1.74063
0.428409,0.521886
0.850956,1.63323
0.482278,0.524705
1.44568,1.73331
0.411264,0.520992
1.4897,1.74096
0.4916,0.525194
1.48593,1.7403
0.486343,0.524918
1.41632,1.72823
